new_repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
3397,0,0,0,0,0,0
451,0,0,0,0,0,0
2106,0,0,0,0,0,0
12609,58,0,0,9,0,0
7253,98,0,354,684,420,786
14937,81,0,55,95,20,10
23685,56,0,180,54,243,252
689,0,0,0,0,0,0
7147,40,0,0,7,77,56
8328,1,0,14,112,28,98
19888,56,0,9,9,45,81
7958,0,0,0,0,0,0
24909,0,0,0,0,0,0
17712,91,0,2,0,0,0
2573,0,0,0,0,0,0
15774,0,0,4,2,0,0
21316,188,0,1248,1248,26,0
10964,152,0,90,243,162,333
14912,42,0,21,45,87,72
13193,103,54,0,720,0,0
18332,2,0,0,0,2,0
10468,25,0,15,6,0,0
18194,18,0,2,14,8,12
21652,6,0,4,4,2,2
14809,74,0,2,0,6,4
11170,0,0,3,3,0,0
13741,130,0,0,0,35,0
9926,55,0,7,7,11,25
17262,0,0,0,0,4,4
8786,95,0,63,161,0,42
21162,34,0,0,0,0,0
6246,0,0,0,0,0,0
503,0,0,0,0,0,0
4127,0,0,0,0,0,0
22919,145,0,6,6,204,0
11682,287,0,0,48,0,0
6515,0,0,0,0,0,0
13116,840,448,0,4480,0,0
23667,224,12,12,30,318,90
14371,109,0,168,828,132,72
16136,3,0,0,1,0,0
20014,51,0,5,15,95,70
12773,1,0,4,8,12,4
2301,0,0,0,0,0,0
4503,0,0,0,0,0,0
19304,2,0,0,0,4,4
14334,4,0,5,7,2,3
4097,0,0,0,0,0,0
19786,55,0,0,0,16,0
11429,0,0,1,2,0,0
1830,0,0,0,0,0,0
3951,0,0,0,0,0,0
9412,0,0,0,0,0,0
20926,19,0,4,18,0,0
8383,8,0,328,820,41,0
12872,0,0,3,2,2,0
16656,4,0,6,2,2,0
10423,0,0,0,0,0,0
20246,2,0,6,36,6,15
5631,0,0,0,0,0,0
7450,1,0,0,0,1,0
23062,0,0,0,0,0,0
8922,19,0,4,10,4,2
19072,49,0,6,36,0,0
6135,0,0,0,0,0,0
9445,3,0,3,0,1,0
16176,14,0,5,5,14,12
10295,0,0,0,0,2,0
14065,0,0,0,0,0,0
7127,121,0,0,247,304,171
12350,1,0,0,0,3,3
3919,0,0,0,0,0,0
17478,0,0,0,0,0,0
21556,13,0,24,30,9,24
24328,36,0,6,6,6,20
10535,65,0,0,15,0,0
2124,0,0,0,0,0,0
12468,3,0,2,2,2,2
16555,27,0,12,52,40,48
12021,2,0,4,0,4,0
4785,0,0,0,0,0,0
11015,63,0,6,0,0,0
16627,0,0,0,0,0,0
18437,16,0,0,0,0,0
2220,0,0,0,0,0,0
7117,206,0,187,638,176,44
15433,0,0,0,0,0,0
15615,0,0,0,4,0,1
3006,0,0,0,0,0,0
6934,0,0,0,0,0,0
18201,66,0,20,24,4,0
6059,0,0,0,0,0,0
19830,12,0,0,0,2,1
6784,0,0,0,0,0,0
17516,0,0,0,0,0,0
24093,252,0,228,190,0,0
8135,7,0,120,108,36,24
21255,0,0,1,2,0,0
4950,0,0,0,0,0,0
22084,0,0,14,14,0,0
8512,153,0,0,130,0,20
1985,0,0,0,0,0,0
3827,0,0,0,0,0,0
20815,0,0,0,0,0,0
24466,0,0,0,0,0,0
9168,157,0,112,385,91,161
20844,0,0,1,0,0,0
20065,1,0,0,0,42,6
1718,0,0,0,0,0,0
9612,0,0,0,0,0,0
193,0,0,0,0,0,0
5218,0,0,0,0,0,0
7277,3,0,10,21,2,0
12632,34,0,22,68,0,0
18839,84,0,0,0,27,72
2560,0,0,0,0,0,0
11773,7,0,0,10,30,0
8054,894,24,0,120,0,24
13203,0,0,5,0,9,2
22105,6,0,12,63,0,0
15630,0,0,0,0,0,0
7041,0,0,2,2,0,0
7192,466,66,0,66,0,0
21563,0,0,1,3,0,0
10051,0,0,4,7,0,0
5860,0,0,0,0,0,0
6488,0,0,0,0,0,0
24882,8,0,34,0,0,0
10811,98,0,84,196,70,91
3081,0,0,0,0,0,0
5139,0,0,0,0,0,0
23451,0,0,0,0,0,0
11091,4,0,3,21,0,0
9427,27,0,22,78,8,12
21904,0,0,2,2,0,0
15641,0,0,1,0,0,0
3044,0,0,0,0,0,0
21190,5,0,0,0,2,0
12499,9,0,10,24,2,4
12375,71,0,8,20,4,4
17330,0,0,2,1,0,0
17520,17,0,8,30,22,30
16918,86,0,72,72,96,232
6917,0,0,0,0,0,0
8130,4,0,14,39,4,7
16787,5,0,8,12,12,4
22815,198,0,0,36,0,0
1870,0,0,0,0,0,0
19545,12,0,0,0,8,6
4473,0,0,0,0,0,0
11194,6,0,0,0,3,1
13529,40,0,10,4,6,6
22624,11,0,0,0,24,10
9078,0,0,9,18,0,0
22175,0,0,1,2,0,0
21845,2,0,2,7,1,2
6719,0,0,0,0,0,0
24007,4,0,0,0,2,0
16610,143,0,384,2672,176,128
14540,613,0,260,1261,1209,819
249,0,0,0,0,0,0
20362,10,0,24,6,18,18
20140,66,0,0,48,0,0
13111,16,0,130,170,70,0
1944,0,0,0,0,0,0
23425,327,0,48,12,216,72
20411,0,0,1,0,1,0
18454,0,0,0,0,0,0
20062,6,0,2,2,4,3
21719,7,0,6,10,12,24
15263,5,0,0,16,4,12
18837,10,0,7,14,2,1
19964,728,196,84,266,672,98
18563,0,0,0,0,0,0
12767,0,0,2,0,0,0
22236,108,0,15,30,245,275
1505,0,0,0,0,0,0
15661,93,4,32,40,4,8
24611,0,0,2,3,0,0
4440,0,0,0,0,0,0
17840,4,0,60,96,12,120
24358,0,0,0,0,12,12
6244,0,0,0,0,0,0
14237,41,0,8,16,44,0
11633,0,0,12,12,6,16
23943,23,0,6,18,4,20
14007,3,0,3,5,4,2
12241,31,0,15,60,9,9
16459,5,0,10,18,8,0
21868,1,0,3,6,0,0
10314,0,0,0,1,0,0
3276,0,0,0,0,0,0
21976,19,0,0,0,76,48
20151,273,0,12,8,0,0
16402,7,0,0,0,0,0
25051,0,0,0,0,0,0
1129,0,0,0,0,0,0
21866,13,0,3,5,2,1
17795,6,0,4,5,6,5
7452,35,0,10,36,24,14
12042,9,1,2,2,1,2
13960,3,0,1,3,3,6
18278,19,0,0,0,99,99
11837,0,0,0,0,1,0
17305,0,0,0,0,0,0
10726,50,1,7,47,2,0
11937,38,0,24,160,48,112
13340,73,0,63,303,45,180
7813,17,0,6,44,0,0
12615,9,0,2,4,6,10
24784,0,0,0,0,0,0
10161,6,0,6,12,1,0
4209,0,0,0,0,0,0
7301,8,2,4,2,12,8
11802,3,0,5,12,0,1
4150,0,0,0,0,0,0
19375,21,0,4,9,0,0
24242,5,0,20,112,6,4
4369,0,0,0,0,0,0
1696,0,0,0,0,0,0
19862,484,0,264,624,516,168
7761,0,0,2,0,4,2
18820,12,2,12,22,4,20
15625,10,0,9,84,18,33
5927,0,0,0,0,0,0
1197,0,0,0,0,0,0
19415,90,0,96,216,24,96
4903,0,0,0,0,0,0
19194,0,0,0,0,1,0
20019,0,6,42,24,0,0
24371,1,0,0,0,0,3
13995,5,0,4,5,1,0
10227,2,0,6,33,6,21
12173,12,0,15,6,15,6
24758,0,0,2,0,0,0
21542,0,0,0,0,0,0
11371,72,0,50,150,30,60
15994,85,0,18,38,42,14
5806,0,0,0,0,0,0
1199,0,0,0,0,0,0
2077,0,0,0,0,0,0
5455,0,0,0,0,0,0
19512,1,0,0,0,0,0
5481,0,0,0,0,0,0
1104,0,0,0,0,0,0
15597,57,0,0,0,14,0
12230,4,0,4,4,4,6
11794,319,0,0,189,351,1107
17535,0,0,4,3,1,0
24048,0,0,0,0,0,0
24672,4,0,0,0,0,0
2447,0,0,0,0,0,0
821,0,0,0,0,0,0
23507,85,0,0,0,252,266
23498,1,0,1,2,0,0
22888,5,0,0,0,0,0
17381,87,0,0,0,0,0
2294,0,0,0,0,0,0
8557,36,0,0,0,0,0
2204,0,0,0,0,0,0
7178,19,0,12,34,8,22
6921,0,0,0,0,0,0
8142,0,0,2,4,0,0
1260,0,0,0,0,0,0
8114,34,0,2,0,2,7
6922,0,0,0,0,0,0
20527,0,0,2,1,1,0
20510,86,0,40,80,20,8
20518,0,0,2,0,0,0
16830,25,0,18,46,44,64
21311,11,0,7,20,8,8
23061,5,0,0,0,3,4
10812,1,0,2,4,2,0
23341,0,0,0,0,0,0
9109,491,43,215,731,0,0
12955,33,0,28,40,40,100
20496,59,0,21,57,21,12
2346,0,0,0,0,0,0
23804,0,0,0,0,0,0
17871,0,0,0,0,1,0
5025,0,0,0,0,0,0
22779,77,0,2,2,2,6
8828,17,0,20,58,14,94
1606,0,0,0,0,0,0
18081,4,0,12,45,6,0
11012,22,0,12,4,24,96
19974,162,0,0,30,0,0
20098,25,0,2,6,2,0
9343,106,0,54,150,0,0
12811,0,0,12,42,0,0
18812,8,0,3,5,1,7
8561,1,0,0,0,0,0
17495,11,0,4,4,2,0
6430,0,0,0,0,0,0
18783,43,3,15,27,12,15
17649,4,0,2,4,2,2
19266,82,0,0,0,104,64
21887,0,0,1,0,0,0
8314,57,0,25,30,95,30
4631,0,0,0,0,0,0
421,0,0,0,0,0,0
3581,0,0,0,0,0,0
4409,0,0,0,0,0,0
23902,17,0,6,18,0,2
6099,0,0,0,0,0,0
9918,4,0,0,0,0,0
15211,128,0,50,240,0,0
20701,7,0,3,15,3,3
16408,0,0,0,0,1,0
21114,29,0,1,3,0,0
12181,123,0,64,92,12,40
18654,31,0,28,14,0,0
8685,1,0,1,6,1,5
12505,0,0,42,39,12,0
4035,0,0,0,0,0,0
5634,0,0,0,0,0,0
18709,26,0,0,0,5,0
12836,1,0,2,4,2,8
8539,0,0,10,10,10,5
7161,0,0,0,0,0,0
20060,2,0,1,16,2,2
10982,28,0,5,15,10,5
17624,1,0,4,0,2,0
1216,0,0,0,0,0,0
12472,13,0,8,16,20,20
19688,610,0,0,0,0,0
16347,0,0,0,0,0,0
5483,0,0,0,0,0,0
5390,0,0,0,0,0,0
10933,10,0,11,25,6,13
14820,0,0,0,0,0,0
12963,0,0,0,0,0,0
5743,0,0,0,0,0,0
16100,5,0,3,12,3,0
22183,0,0,0,0,0,0
1698,0,0,0,0,0,0
1791,0,0,0,0,0,0
1002,0,0,0,0,0,0
667,0,0,0,0,0,0
17702,5,0,2,2,15,14
545,0,0,0,0,0,0
10000,11,0,20,36,4,14
23821,8,0,6,9,6,9
20675,0,0,2,2,0,0
4519,0,0,0,0,0,0
1686,0,0,0,0,0,0
880,0,0,0,0,0,0
5087,0,0,0,0,0,0
5198,0,0,0,0,0,0
1405,0,0,0,0,0,0
18818,299,34,425,952,884,459
19317,0,0,0,0,0,0
12243,389,0,288,864,312,0
6622,0,0,0,0,0,0
7237,52,25,350,1025,0,0
5151,0,0,0,0,0,0
22160,27,0,0,0,15,5
732,0,0,0,0,0,0
15311,0,0,0,4,0,0
3416,0,0,0,0,0,0
737,0,0,0,0,0,0
947,0,0,0,0,0,0
13682,190,0,88,184,40,40
7377,3,0,0,4,0,0
4844,0,0,0,0,0,0
17462,35,0,36,135,9,0
2658,0,0,0,0,0,0
8473,12,0,4,29,12,24
10781,463,0,0,108,0,54
14266,2,0,9,15,6,15
11019,19,0,35,100,55,240
5018,0,0,0,0,0,0
1731,0,0,0,0,0,0
4086,0,0,0,0,0,0
11109,192,0,510,1100,0,0
19214,0,0,2,2,0,0
13846,0,0,0,2,0,0
7964,0,0,0,0,5,5
4843,0,0,0,0,0,0
22149,12,0,18,42,4,30
9710,6,0,9,31,1,5
19833,14,0,4,8,0,0
15297,15,0,45,33,15,3
6308,0,0,0,0,0,0
13201,0,0,0,11,0,0
13005,0,0,0,20,0,4
21528,257,0,0,0,0,0
3651,0,0,0,0,0,0
8926,25,0,40,472,0,8
16370,133,24,48,96,0,16
11872,21,0,10,16,10,6
12970,215,0,0,357,0,0
19866,0,0,0,0,0,0
21896,0,0,0,0,0,0
3887,0,0,0,0,0,0
8943,0,0,1,0,0,0
9893,55,0,39,129,6,9
22867,2,0,0,0,3,0
9315,24,0,4,12,6,0
175,0,0,0,0,0,0
5971,0,0,0,0,0,0
19054,1,0,24,0,48,0
4793,0,0,0,0,0,0
14990,5,0,0,24,40,40
23899,0,0,0,2,1,0
14683,0,0,1,0,0,0
149,0,0,0,0,0,0
749,0,0,0,0,0,0
15912,25,0,14,14,21,21
5381,0,0,0,0,0,0
5929,0,0,0,0,0,0
6483,0,0,0,0,0,0
20560,81,0,50,30,80,20
13166,5,0,1,2,2,1
1416,0,0,0,0,0,0
22211,14,0,0,0,3,3
21706,58,0,18,90,63,18
6275,0,0,0,0,0,0
9013,50,0,78,210,0,0
24231,56,0,18,66,66,180
17124,1,0,0,0,0,0
24637,0,0,0,0,0,0
5863,0,0,0,0,0,0
18042,0,0,0,0,0,0
10455,334,0,300,564,168,336
14163,51,0,1,1,0,0
2976,0,0,0,0,0,0
2858,0,0,0,0,0,0
6206,0,0,0,0,0,0
9133,13,0,8,28,14,8
322,0,0,0,0,0,0
5449,0,0,0,0,0,0
11642,0,0,4,8,0,0
11979,13,0,6,6,12,0
7400,10,0,0,0,2,0
22987,0,0,0,0,0,4
13831,0,0,0,0,0,0
6795,0,0,0,0,0,0
17441,32,0,60,120,110,70
16170,62,0,13,6,2,15
4173,0,0,0,0,0,0
18028,817,0,415,913,0,0
13060,14,0,0,16,0,0
3685,0,0,0,0,0,0
24644,84,0,0,0,120,52
22868,3,0,0,0,0,0
11002,5,0,24,64,4,6
4333,0,0,0,0,0,0
8295,2,0,6,0,1,1
17561,50,0,48,128,0,0
22670,13,0,0,0,0,0
2068,0,0,0,0,0,0
13236,0,0,0,0,0,0
24217,56,0,2,10,31,7
14506,0,0,0,0,0,0
18135,4,0,2,2,6,3
22812,7,0,4,4,4,0
9009,37,0,12,52,10,10
1745,0,0,0,0,0,0
16859,0,0,0,1,1,2
24103,13,0,7,2,1,5
671,0,0,0,0,0,0
21267,4,0,0,0,0,0
13771,38,0,12,28,14,20
20593,0,0,0,0,0,0
1532,0,0,0,0,0,0
19805,0,0,0,0,9,3
13574,411,0,735,1554,777,798
2730,0,0,0,0,0,0
23976,0,0,1,1,1,1
7955,89,0,39,198,45,12
16673,169,0,36,78,336,24
8895,25,0,3,9,0,0
7613,9,0,18,18,0,0
15734,7,0,4,28,14,14
24391,228,0,0,60,0,0
15515,276,31,0,62,651,465
12681,252,38,0,152,0,0
6525,0,0,0,0,0,0
11063,0,0,0,0,2,0
10303,0,0,1,1,0,0
10578,2,0,4,12,4,2
22900,377,0,51,1275,0,0
11132,3,0,0,0,9,27
793,0,0,0,0,0,0
22765,0,0,0,0,6,0
11404,3,0,2,12,2,1
20016,25,0,18,18,15,57
20003,0,0,0,0,0,0
21317,16,0,1,1,2,0
10160,196,0,0,0,0,0
1431,0,0,0,0,0,0
510,0,0,0,0,0,0
7297,29,0,0,15,39,57
16595,254,0,40,8,0,0
21333,0,0,0,0,0,0
18131,24,0,0,0,3,3
1715,0,0,0,0,0,0
21438,8,0,0,2,2,0
19643,3,0,0,0,0,0
298,0,0,0,0,0,0
9833,23,25,0,50,0,0
24706,27,0,18,72,12,15
10398,19,0,21,51,5,10
7151,0,0,6,6,4,2
15180,0,0,0,0,0,0
20979,2,0,4,10,2,0
20607,6,0,12,20,0,16
19711,0,0,1,3,5,0
14416,2,0,3,4,6,2
202,0,0,0,0,0,0
17532,20,0,3,0,11,18
14093,5,0,40,205,20,40
15808,6,0,0,0,24,0
19806,0,0,0,0,0,0
21481,30,0,6,16,44,10
7346,0,0,0,0,32,0
10145,0,0,0,12,0,0
16822,0,0,0,0,2,1
15771,2,0,2,0,1,0
863,0,0,0,0,0,0
6035,0,0,0,0,0,0
6124,0,0,0,0,0,0
22306,0,0,0,0,0,0
8621,0,0,4,4,16,8
16525,5,0,2,0,3,5
20002,306,0,440,990,220,440
21147,0,0,2,0,0,0
11743,0,0,1,1,0,0
11264,0,0,1,3,0,0
10187,0,0,2,4,0,0
4452,0,0,0,0,0,0
21851,9,0,56,280,48,560
22431,0,0,0,0,1,0
3274,0,0,0,0,0,0
7233,0,0,6,12,0,0
14958,48,0,16,52,10,13
12438,140,0,108,228,0,0
16702,2,0,0,2,1,0
13798,32,0,168,252,0,0
14704,0,0,0,0,0,0
5080,0,0,0,0,0,0
22317,0,4,4,8,0,0
6145,0,0,0,0,0,0
18614,250,0,70,665,560,490
16328,18,0,24,20,52,72
7815,0,0,3,1,0,0
2075,0,0,0,0,0,0
4412,0,0,0,0,0,0
1258,0,0,0,0,0,0
22558,0,0,0,0,0,0
17549,27,0,42,66,84,174
4814,0,0,0,0,0,0
22327,35,0,9,27,27,39
20606,167,0,4,8,140,48
3455,0,0,0,0,0,0
5193,0,0,0,0,0,0
5069,0,0,0,0,0,0
11026,0,0,0,0,0,0
18673,0,0,0,36,0,0
14441,0,0,0,0,72,30
8756,2681,0,0,0,0,0
8683,90,0,105,190,20,15
22851,47,0,30,35,5,0
8739,37,0,0,0,0,0
8069,14,0,36,117,39,18
23487,5,0,0,0,2,0
16614,1,0,0,0,0,1
15451,0,0,0,0,0,1
14724,75,0,147,854,35,84
6755,0,0,0,0,0,0
6072,0,0,0,0,0,0
19344,1,0,2,4,0,0
24938,41,0,23,138,0,0
8670,14,0,12,2,6,0
13076,0,0,0,0,0,0
18524,208,0,121,231,495,143
19506,479,0,1184,1392,496,160
16105,0,0,1,0,0,0
619,0,0,0,0,0,0
6474,0,0,0,0,0,0
9368,318,0,186,589,558,1023
10717,31,0,12,48,9,45
711,0,0,0,0,0,0
3545,0,0,0,0,0,0
5776,0,0,0,0,0,0
3417,0,0,0,0,0,0
8361,3,0,0,0,0,0
5802,0,0,0,0,0,0
17426,135,0,7,14,14,7
18013,9,0,3,2,2,5
12332,8,0,6,20,4,0
981,0,0,0,0,0,0
4493,0,0,0,0,0,0
14661,59,0,24,32,26,30
22923,34,0,36,96,24,48
5803,0,0,0,0,0,0
18016,8,0,8,24,8,12
19885,0,0,0,0,0,0
12868,0,0,0,0,0,0
3262,0,0,0,0,0,0
24976,0,0,0,0,0,0
9185,4,0,0,0,14,22
12915,5,0,7,7,0,0
9766,5,0,4,13,3,1
221,0,0,0,0,0,0
12357,27,28,0,42,0,0
13186,17,0,2,7,1,8
19820,259,0,50,325,325,25
14297,0,0,1,1,1,0
20658,178,0,0,0,1105,0
18218,10,0,7,42,3,0
502,0,0,0,0,0,0
4685,0,0,0,0,0,0
18216,9,0,0,0,2,6
18017,0,0,0,0,0,0
14768,0,0,0,0,0,0
9405,53,0,114,165,108,51
6453,0,0,0,0,0,0
10152,105,0,12,12,24,88
2996,0,0,0,0,0,0
18364,34,0,0,0,0,0
13151,2,0,48,174,6,6
23308,31,0,204,408,187,221
15417,50,0,135,495,216,117
1183,0,0,0,0,0,0
21525,6,0,15,30,12,0
15107,9,0,2,2,8,0
16215,4,0,2,0,10,14
10704,0,0,0,0,0,0
7764,4,0,24,96,9,21
9940,3,0,12,30,0,0
4411,0,0,0,0,0,0
3735,0,0,0,0,0,0
21320,0,0,2,2,0,0
5755,0,0,0,0,0,0
24857,2,0,3,6,3,6
24748,0,0,1,0,0,0
14246,0,0,2,1,1,0
14934,0,0,6,12,0,0
17125,21,0,10,8,12,8
16695,13,0,12,24,0,0
20329,0,0,0,0,1,1
1720,0,0,0,0,0,0
3921,0,0,0,0,0,0
19558,5,0,3,7,3,0
2146,0,0,0,0,0,0
1088,0,0,0,0,0,0
22136,0,0,2,0,2,0
6566,0,0,0,0,0,0
15493,25,0,0,4,4,4
14973,0,0,0,0,0,0
22424,1,0,2,6,0,0
2740,0,0,0,0,0,0
9016,0,0,0,3,0,0
9782,6,0,6,12,2,4
23123,13,0,20,16,28,28
917,0,0,0,0,0,0
22517,0,0,0,0,0,0
10164,35,0,348,2352,324,912
10363,18,0,24,54,9,15
20905,5,0,0,0,1,1
19865,34,0,16,76,24,36
3577,0,0,0,0,0,0
6625,0,0,0,0,0,0
21023,0,0,1,0,1,0
20210,15,0,0,0,6,0
6284,0,0,0,0,0,0
23840,22,0,0,0,0,0
5009,0,0,0,0,0,0
21185,375,0,160,260,400,60
6194,0,0,0,0,0,0
1008,0,0,0,0,0,0
13566,0,0,0,99,0,0
18637,5,0,0,0,0,0
6772,0,0,0,0,0,0
1997,0,0,0,0,0,0
15272,5,0,4,0,2,0
69,0,0,0,0,0,0
10945,2,0,1,5,3,1
7445,35,6,33,99,36,93
2591,0,0,0,0,0,0
6373,0,0,0,0,0,0
129,0,0,0,0,0,0
16167,0,0,0,0,0,0
3403,0,0,0,0,0,0
9039,3,0,0,0,9,0
3316,0,0,0,0,0,0
17346,0,0,4,0,0,0
14678,5,0,3,4,1,1
5930,0,0,0,0,0,0
23264,43,0,0,0,2,18
18789,3,0,0,0,0,0
23920,8,0,12,42,21,48
23001,0,0,8,0,0,4
16911,0,0,0,0,6,6
23418,10,0,9,45,9,9
247,0,0,0,0,0,0
12582,45,0,24,39,36,48
3175,0,0,0,0,0,0
12098,69,0,32,124,0,0
19914,5,0,1,1,1,1
2713,0,0,0,0,0,0
3288,0,0,0,0,0,0
17403,24,0,1,0,0,1
9525,2,0,27,81,0,0
6652,0,0,0,0,0,0
13462,2,0,0,0,0,0
22948,245,0,0,0,0,0
20740,14,0,0,0,6,9
24133,0,0,2,2,0,0
6985,0,0,0,0,0,0
13414,4,0,1,2,2,1
16203,70,0,10,10,0,5
23414,366,96,576,784,704,2144
11292,3,0,2,0,1,1
23131,3,0,0,0,4,8
5703,0,0,0,0,0,0
6581,0,0,0,0,0,0
1348,0,0,0,0,0,0
3473,0,0,0,0,0,0
14863,0,0,0,0,0,0
3801,0,0,0,0,0,0
14941,6,2,8,48,8,20
19361,5,0,4,32,2,0
1312,0,0,0,0,0,0
15439,5,0,10,36,6,4
1275,0,0,0,0,0,0
3104,0,0,0,0,0,0
21039,155,0,20,45,80,5
1648,0,0,0,0,0,0
18396,7,0,4,2,4,0
17494,0,0,4,13,0,0
9222,110,0,300,1836,12,12
15080,8,0,1,4,1,0
8989,0,0,6,30,3,0
19306,114,0,112,259,168,245
6219,0,0,0,0,0,0
23794,0,0,0,0,0,0
21515,102,0,45,384,48,0
16989,0,0,6,6,0,0
10961,0,0,0,8,0,0
8431,12,0,0,0,0,0
10252,274,0,78,208,0,0
24835,0,0,0,0,0,0
4053,0,0,0,0,0,0
688,0,0,0,0,0,0
19147,78,0,0,0,117,0
4391,0,0,0,0,0,0
12412,0,0,2,2,0,0
23645,34,0,16,28,44,24
9174,0,0,1,1,0,0
11998,0,0,5,6,2,0
39,0,0,0,0,0,0
11128,0,0,0,0,0,0
597,0,0,0,0,0,0
10797,53,4,24,108,20,8
1122,0,0,0,0,0,0
8121,0,0,0,2,0,0
3980,0,0,0,0,0,0
11435,3,0,0,0,1,0
972,0,0,0,0,0,0
22802,1,0,1,3,0,0
12932,2,0,5,7,1,1
2891,0,0,0,0,0,0
18706,78,0,8,28,0,0
8161,2,0,20,52,0,0
3036,0,0,0,0,0,0
21387,20,0,66,108,0,0
15348,13,0,2,2,14,10
19523,18,0,12,24,12,48
22950,679,0,810,2232,1206,2916
6234,0,0,0,0,0,0
7257,58,0,18,72,10,34
15947,241,0,0,0,0,0
22507,87,0,0,0,2,0
12650,108,12,240,972,240,36
14073,3,0,6,9,0,0
428,0,0,0,0,0,0
23250,0,0,6,4,4,4
20164,0,0,1,2,1,0
995,0,0,0,0,0,0
19179,3,0,10,0,20,0
24051,11,0,6,3,6,6
19601,8,0,0,0,0,0
13590,0,0,2,3,1,1
3395,0,0,0,0,0,0
13688,0,0,1,0,0,0
4697,0,0,0,0,0,0
24367,0,0,0,0,0,0
19948,0,0,0,0,0,0
9184,2,0,0,0,8,0
4291,0,0,0,0,0,0
19041,29,0,35,45,20,10
11291,46,0,45,110,25,130
4011,0,0,0,0,0,0
17190,19,0,24,15,6,6
8831,5,0,6,8,0,0
13527,24,0,20,44,12,16
3440,0,0,0,0,0,0
14016,10,0,10,2,8,8
23730,0,0,3,3,0,18
11479,0,0,0,0,0,2
21330,16,8,10,26,12,14
11563,88,0,24,216,24,24
14503,4,0,0,2,9,3
14828,103,0,112,320,56,72
2869,0,0,0,0,0,0
23980,0,0,0,0,0,0
15818,25,0,10,22,12,16
11884,18,0,8,26,10,18
8118,129,0,66,138,204,420
4321,0,0,0,0,0,0
18610,78,0,0,0,63,56
24772,0,0,0,0,0,0
20574,0,0,1,1,0,0
4561,0,0,0,0,0,0
13161,5,0,2,1,7,0
679,0,0,0,0,0,0
23672,11,0,4,10,2,14
18742,26,0,0,0,18,10
24702,16,0,0,0,1,0
10223,0,0,0,0,0,0
19233,86,0,60,85,145,155
24610,0,0,0,2,2,0
21998,0,0,2,3,0,0
3180,0,0,0,0,0,0
20309,0,0,1,0,1,0
15157,0,0,0,0,0,0
12820,0,0,0,0,0,0
2720,0,0,0,0,0,0
1789,0,0,0,0,0,0
111,0,0,0,0,0,0
7928,24,0,0,8,0,0
13068,93,0,42,42,0,0
18854,5,0,0,1,12,1
11199,0,0,0,0,0,0
6416,0,0,0,0,0,0
18807,77,0,36,144,60,36
2243,0,0,0,0,0,0
2689,0,0,0,0,0,0
17826,0,0,2,14,0,0
7691,0,0,2,2,1,0
245,0,0,0,0,0,0
15104,16,0,21,483,140,42
8338,318,15,420,390,0,0
24291,0,0,0,0,0,0
7093,3,0,30,125,25,65
18923,652,0,29,58,116,58
17944,17,0,8,16,3,2
19610,21,0,10,55,25,0
8744,13,0,10,24,6,4
22126,171,0,0,0,130,10
21661,0,0,0,0,0,0
7557,609,0,848,5888,32,32
6575,0,0,0,0,0,0
16004,13,0,12,33,0,0
22087,29,0,28,120,32,116
21987,112,0,338,598,0,0
19143,237,96,0,2880,0,2304
7808,109,0,120,208,184,88
16779,0,0,0,4,0,2
15330,0,0,6,0,0,9
2316,0,0,0,0,0,0
8795,7,0,0,20,10,0
11144,12,0,12,18,14,10
3974,0,0,0,0,0,0
13115,96,0,14,42,133,371
7883,37,0,70,203,0,0
9803,0,0,0,0,1,0
13471,0,0,0,0,0,0
9692,291,0,209,437,0,0
17052,0,0,3,3,0,0
6092,0,0,0,0,0,0
18624,28,0,18,45,9,36
3628,0,0,0,0,0,0
16675,53,0,20,130,10,15
1766,0,0,0,0,0,0
16875,25,0,77,161,70,0
12864,41,0,24,66,6,18
12901,0,0,0,12,2,2
19719,3,0,2,4,0,3
16672,66,0,0,0,0,0
13102,9,0,1,1,1,11
10343,5,0,0,40,10,0
8058,3,0,20,50,12,14
8173,13,0,45,81,27,45
1389,0,0,0,0,0,0
16889,185,0,225,873,0,36
16494,110,0,68,212,12,16
17048,0,0,0,0,0,0
21510,3,0,6,2,0,0
16976,0,0,3,0,0,0
13544,227,10,10,20,0,0
10925,16,0,0,0,0,0
10697,8,0,28,56,42,168
20822,0,0,0,0,0,0
4028,0,0,0,0,0,0
15010,14,0,6,3,3,1
3860,0,0,0,0,0,0
7820,29,0,35,75,0,0
10695,22,0,32,80,20,36
8753,376,0,340,530,10,100
13485,0,0,0,0,0,0
19196,1,0,0,0,0,0
7066,19,0,0,0,133,76
18544,0,0,1,1,0,0
7706,0,0,1,1,5,2
19764,5,0,4,0,4,4
8030,28,0,9,42,9,27
15561,1,0,0,0,0,0
6747,0,0,0,0,0,0
4353,0,0,0,0,0,0
1413,0,0,0,0,0,0
14289,2,0,105,217,14,0
5679,0,0,0,0,0,0
12417,10,0,18,72,8,16
18948,5,0,4,14,10,4
11983,251,0,0,0,0,0
19797,523,0,54,0,0,0
8607,0,0,0,0,0,0
1300,0,0,0,0,0,0
9700,1244,0,0,140,0,0
3477,0,0,0,0,0,0
4378,0,0,0,0,0,0
11621,51,0,20,20,4,0
8722,2,0,20,24,2,2
11153,579,0,0,0,76,19
12951,9,0,8,22,8,12
10610,12,0,5,5,4,8
